ad-name;target;Hypothesis 1;Hypothesis 2;Hypothesis 3;Teaser;English;French;video;campaign 1;campaign 2;campaign 3;initial exposure;returning after interaction;returning after video;entrepreneur (audience);Cost;Impressions;Post shares;Post reactions;Post comments;Link clicks;Post engagements;Landing page views;Three-second video views;Video watches at 50%;Video watches at 75%;Video watches at 95%;Video watches at 100%
entrepreneur_portraits-teresa_reid_-h2-infography-darkpost-en;ret_videoviews-none-can-all-55-64;0;37;0;0;0;59;0;0;0;1;0;0;1;0;0.03;4;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h3-infography-darkpost-en;ret_videoviews-none-can-all-55-64;0;0;37;0;0;59;0;0;0;1;0;0;1;0;0.02;2;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-thompson_tran-h1-infography-darkpost-en;ret_videoviews-none-can-all-55-64;38;0;0;0;0;60;0;0;0;1;0;0;1;0;5.45;755;0;0;0;8;8;1;0;0;0;0;0
entrepreneur_portraits-thompson_tran-h2-infography-darkpost-en;ret_videoviews-none-can-all-55-64;0;38;0;0;0;60;0;0;0;1;0;0;1;0;3.13;448;0;0;0;2;2;0;0;0;0;0;0
entrepreneur_portraits-tim_coldwell-h1-infography-darkpost-en;ret_videoviews-none-can-all-55-64;37;0;0;0;0;59;0;0;0;1;0;0;1;0;0.09;26;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tim_coldwell-h2-infography-darkpost-en;ret_videoviews-none-can-all-55-64;0;37;0;0;0;59;0;0;0;1;0;0;1;0;0.03;5;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tim_coldwell-h3-infography-darkpost-en;ret_videoviews-none-can-all-55-64;0;0;37;0;0;59;0;0;0;1;0;0;1;0;0.01;6;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-anie_rouleau-h3-infography-darkpost-en;ret_videoviews-none-can-all-65+;0;0;37;0;0;59;0;0;0;1;0;0;1;0;0.01;2;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-bill_spenceley-h1-infography-darkpost-en;ret_videoviews-none-can-all-65+;39;0;0;0;0;61;0;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-bill_spenceley-h2-infography-darkpost-en;ret_videoviews-none-can-all-65+;0;39;0;0;0;61;0;0;0;1;0;0;1;0;0.11;12;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-bill_spenceley-h3-infography-darkpost-en;ret_videoviews-none-can-all-65+;0;0;39;0;0;61;0;0;0;1;0;0;1;0;0.15;18;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-lil_macpherson-h1-infography-darkpost-en;ret_videoviews-none-can-all-65+;39;0;0;0;0;61;0;0;0;1;0;0;1;0;0.29;52;0;0;0;2;2;0;0;0;0;0;0
entrepreneur_portraits-lil_macpherson-h2-infography-darkpost-en;ret_videoviews-none-can-all-65+;0;39;0;0;0;61;0;0;0;1;0;0;1;0;0.53;61;0;0;0;1;1;0;0;0;0;0;0
entrepreneur_portraits-matt_jamieson-h1-infography-darkpost-en;ret_videoviews-none-can-all-65+;38;0;0;0;0;60;0;0;0;1;0;0;1;0;0.01;2;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matt_jamieson-h2-infography-darkpost-en;ret_videoviews-none-can-all-65+;0;38;0;0;0;60;0;0;0;1;0;0;1;0;0.01;3;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matt_jamieson-h3-infography-darkpost-en;ret_videoviews-none-can-all-65+;0;0;38;0;0;60;0;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matthieu_bonneau-h1-infography-darkpost-en;ret_videoviews-none-can-all-65+;41;0;0;0;0;63;0;0;0;1;0;0;1;0;0.02;3;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matthieu_bonneau-h2-infography-darkpost-en;ret_videoviews-none-can-all-65+;0;41;0;0;0;63;0;0;0;1;0;0;1;0;0.09;6;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matthieu_bonneau-h3-infography-darkpost-en;ret_videoviews-none-can-all-65+;0;0;41;0;0;63;0;0;0;1;0;0;1;0;0.01;1;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-mike_beamish-h1-infography-darkpost-en;ret_videoviews-none-can-all-65+;37;0;0;0;0;59;0;0;0;1;0;0;1;0;0.03;6;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-mike_beamish-h2-infography-darkpost-en;ret_videoviews-none-can-all-65+;0;37;0;0;0;59;0;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-mike_beamish-h3-infography-darkpost-en;ret_videoviews-none-can-all-65+;0;0;37;0;0;59;0;0;0;1;0;0;1;0;0.03;2;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-natalie_voland-h1-infography-darkpost-en;ret_videoviews-none-can-all-65+;39;0;0;0;0;61;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-natalie_voland-h3-infography-darkpost-en;ret_videoviews-none-can-all-65+;0;0;39;0;0;61;0;0;0;1;0;0;1;0;0.05;2;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h1-infography-darkpost-en;ret_videoviews-none-can-all-65+;33;0;0;0;0;55;0;0;0;1;0;0;1;0;0.18;24;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h2-infography-darkpost-en;ret_videoviews-none-can-all-65+;0;33;0;0;0;55;0;0;0;1;0;0;1;0;0.42;45;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h3-infography-darkpost-en;ret_videoviews-none-can-all-65+;0;0;33;0;0;55;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tabitha_langel-h1-infography-darkpost-en;ret_videoviews-none-can-all-65+;39;0;0;0;0;61;0;0;0;1;0;0;1;0;0.21;40;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tabitha_langel-h2-infography-darkpost-en;ret_videoviews-none-can-all-65+;0;39;0;0;0;61;0;0;0;1;0;0;1;0;0.16;18;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tabitha_langel-h3-infography-darkpost-en;ret_videoviews-none-can-all-65+;0;0;39;0;0;61;0;0;0;1;0;0;1;0;0.1;16;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h1-infography-darkpost-en;ret_videoviews-none-can-all-65+;37;0;0;0;0;59;0;0;0;1;0;0;1;0;0.13;14;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h2-infography-darkpost-en;ret_videoviews-none-can-all-65+;0;37;0;0;0;59;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-thompson_tran-h1-infography-darkpost-en;ret_videoviews-none-can-all-65+;38;0;0;0;0;60;0;0;0;1;0;0;1;0;7.91;901;0;2;0;11;13;5;0;0;0;0;0
entrepreneur_portraits-thompson_tran-h2-infography-darkpost-en;ret_videoviews-none-can-all-65+;0;38;0;0;0;60;0;0;0;1;0;0;1;0;1.12;110;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tim_coldwell-h1-infography-darkpost-en;ret_videoviews-none-can-all-65+;37;0;0;0;0;59;0;0;0;1;0;0;1;0;0.01;6;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tim_coldwell-h2-infography-darkpost-en;ret_videoviews-none-can-all-65+;0;37;0;0;0;59;0;0;0;1;0;0;1;0;0.05;7;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-anie_rouleau-h2-infography-darkpost-fr;int-entrepreneur-can-all-25-34;0;37;0;0;59;0;0;0;0;1;1;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-anie_rouleau-h3-infography-darkpost-fr;int-entrepreneur-can-all-25-34;0;0;37;0;59;0;0;0;0;1;1;0;0;5;0.03;2;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-bill_spenceley-h1-infography-darkpost-fr;int-entrepreneur-can-all-25-34;39;0;0;0;61;0;0;0;0;1;1;0;0;5;0.08;12;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-bill_spenceley-h2-infography-darkpost-fr;int-entrepreneur-can-all-25-34;0;39;0;0;61;0;0;0;0;1;1;0;0;5;0.02;5;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-bill_spenceley-h3-infography-darkpost-fr;int-entrepreneur-can-all-25-34;0;0;39;0;61;0;0;0;0;1;1;0;0;5;0.01;4;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-lil_macpherson-h1-infography-darkpost-fr;int-entrepreneur-can-all-25-34;39;0;0;0;61;0;0;0;0;1;1;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-lil_macpherson-h2-infography-darkpost-fr;int-entrepreneur-can-all-25-34;0;39;0;0;61;0;0;0;0;1;1;0;0;5;0.03;9;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-lil_macpherson-h3-infography-darkpost-fr;int-entrepreneur-can-all-25-34;0;0;39;0;61;0;0;0;0;1;1;0;0;5;0.03;6;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matt_jamieson-h1-infography-darkpost-fr;int-entrepreneur-can-all-25-34;38;0;0;0;60;0;0;0;0;1;1;0;0;5;0.04;15;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matt_jamieson-h2-infography-darkpost-fr;int-entrepreneur-can-all-25-34;0;38;0;0;60;0;0;0;0;1;1;0;0;5;0.09;14;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matt_jamieson-h3-infography-darkpost-fr;int-entrepreneur-can-all-25-34;0;0;38;0;60;0;0;0;0;1;1;0;0;5;0.01;8;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matthieu_bonneau-h1-infography-darkpost-fr;int-entrepreneur-can-all-25-34;41;0;0;0;63;0;0;0;0;1;1;0;0;5;0.04;5;0;0;0;1;1;0;0;0;0;0;0
entrepreneur_portraits-matthieu_bonneau-h2-infography-darkpost-fr;int-entrepreneur-can-all-25-34;0;41;0;0;63;0;0;0;0;1;1;0;0;5;0.01;1;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-mike_beamish-h1-infography-darkpost-fr;int-entrepreneur-can-all-25-34;37;0;0;0;59;0;0;0;0;1;1;0;0;5;0.01;3;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-mike_beamish-h2-infography-darkpost-fr;int-entrepreneur-can-all-25-34;0;37;0;0;59;0;0;0;0;1;1;0;0;5;0.04;10;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-naomie_caron-h3-infography-darkpost-fr;int-entrepreneur-can-all-25-34;0;0;37;0;59;0;0;0;0;1;1;0;0;5;0.03;12;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-natalie_voland-h1-infography-darkpost-fr;int-entrepreneur-can-all-25-34;39;0;0;0;61;0;0;0;0;1;1;0;0;5;0.02;9;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-natalie_voland-h2-infography-darkpost-fr;int-entrepreneur-can-all-25-34;0;39;0;0;61;0;0;0;0;1;1;0;0;5;0.09;15;0;0;0;1;1;0;0;0;0;0;0
entrepreneur_portraits-natalie_voland-h3-infography-darkpost-fr;int-entrepreneur-can-all-25-34;0;0;39;0;61;0;0;0;0;1;1;0;0;5;0.23;37;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h1-infography-darkpost-fr;int-entrepreneur-can-all-25-34;33;0;0;0;55;0;0;0;0;1;1;0;0;5;0.01;3;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h2-infography-darkpost-fr;int-entrepreneur-can-all-25-34;0;33;0;0;55;0;0;0;0;1;1;0;0;5;0.06;14;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h3-infography-darkpost-fr;int-entrepreneur-can-all-25-34;0;0;33;0;55;0;0;0;0;1;1;0;0;5;0;2;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tabitha_langel-h1-infography-darkpost-fr;int-entrepreneur-can-all-25-34;39;0;0;0;61;0;0;0;0;1;1;0;0;5;0.21;34;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tabitha_langel-h2-infography-darkpost-fr;int-entrepreneur-can-all-25-34;0;39;0;0;61;0;0;0;0;1;1;0;0;5;0.27;39;0;0;0;1;1;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h1-infography-darkpost-fr;int-entrepreneur-can-all-25-34;37;0;0;0;59;0;0;0;0;1;1;0;0;5;0.01;3;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h2-infography-darkpost-fr;int-entrepreneur-can-all-25-34;0;37;0;0;59;0;0;0;0;1;1;0;0;5;0.27;32;0;1;0;0;1;0;0;0;0;0;0
entrepreneur_portraits-thompson_tran-h1-infography-darkpost-fr;int-entrepreneur-can-all-25-34;38;0;0;0;60;0;0;0;0;1;1;0;0;5;1.48;210;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-thompson_tran-h2-infography-darkpost-fr;int-entrepreneur-can-all-25-34;0;38;0;0;60;0;0;0;0;1;1;0;0;5;0.08;13;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-thompson_tran-h3-infography-darkpost-fr;int-entrepreneur-can-all-25-34;0;0;38;0;60;0;0;0;0;1;1;0;0;5;0.02;4;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tim_coldwell-h1-infography-darkpost-fr;int-entrepreneur-can-all-25-34;37;0;0;0;59;0;0;0;0;1;1;0;0;5;0;3;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tim_coldwell-h2-infography-darkpost-fr;int-entrepreneur-can-all-25-34;0;37;0;0;59;0;0;0;0;1;1;0;0;5;0.1;21;0;0;0;1;1;0;0;0;0;0;0
entrepreneur_portraits-tim_coldwell-h3-infography-darkpost-fr;int-entrepreneur-can-all-25-34;0;0;37;0;59;0;0;0;0;1;1;0;0;5;0.03;13;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-anie_rouleau-h3-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;0;37;0;59;0;0;0;0;1;1;0;0;5;0;2;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-bill_spenceley-h1-infography-darkpost-fr;int-entrepreneur-can-all-35-44;39;0;0;0;61;0;0;0;0;1;1;0;0;5;0.03;9;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-bill_spenceley-h2-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;39;0;0;61;0;0;0;0;1;1;0;0;5;0.01;7;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-bill_spenceley-h3-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;0;39;0;61;0;0;0;0;1;1;0;0;5;0.03;6;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-lil_macpherson-h1-infography-darkpost-fr;int-entrepreneur-can-all-35-44;39;0;0;0;61;0;0;0;0;1;1;0;0;5;0.03;2;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-lil_macpherson-h2-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;39;0;0;61;0;0;0;0;1;1;0;0;5;0.06;12;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-lil_macpherson-h3-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;0;39;0;61;0;0;0;0;1;1;0;0;5;0.02;7;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matt_jamieson-h1-infography-darkpost-fr;int-entrepreneur-can-all-35-44;38;0;0;0;60;0;0;0;0;1;1;0;0;5;0.16;32;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matt_jamieson-h2-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;38;0;0;60;0;0;0;0;1;1;0;0;5;0.19;29;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matt_jamieson-h3-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;0;38;0;60;0;0;0;0;1;1;0;0;5;0.01;4;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matthieu_bonneau-h1-infography-darkpost-fr;int-entrepreneur-can-all-35-44;41;0;0;0;63;0;0;0;0;1;1;0;0;5;0.01;8;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matthieu_bonneau-h2-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;41;0;0;63;0;0;0;0;1;1;0;0;5;0.01;3;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-mike_beamish-h2-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;37;0;0;59;0;0;0;0;1;1;0;0;5;0.06;9;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-mike_beamish-h3-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;0;37;0;59;0;0;0;0;1;1;0;0;5;0.03;6;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-naomie_caron-h1-infography-darkpost-fr;int-entrepreneur-can-all-35-44;37;0;0;0;59;0;0;0;0;1;1;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-naomie_caron-h2-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;37;0;0;59;0;0;0;0;1;1;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-naomie_caron-h3-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;0;37;0;59;0;0;0;0;1;1;0;0;5;0.02;8;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-natalie_voland-h1-infography-darkpost-fr;int-entrepreneur-can-all-35-44;39;0;0;0;61;0;0;0;0;1;1;0;0;5;0.04;9;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-natalie_voland-h2-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;39;0;0;61;0;0;0;0;1;1;0;0;5;0.04;13;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-natalie_voland-h3-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;0;39;0;61;0;0;0;0;1;1;0;0;5;0.08;20;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h1-infography-darkpost-fr;int-entrepreneur-can-all-35-44;33;0;0;0;55;0;0;0;0;1;1;0;0;5;0.02;5;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h2-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;33;0;0;55;0;0;0;0;1;1;0;0;5;0.14;25;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h3-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;0;33;0;55;0;0;0;0;1;1;0;0;5;0.02;6;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tabitha_langel-h1-infography-darkpost-fr;int-entrepreneur-can-all-35-44;39;0;0;0;61;0;0;0;0;1;1;0;0;5;0.18;24;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tabitha_langel-h2-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;39;0;0;61;0;0;0;0;1;1;0;0;5;0.27;46;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h1-infography-darkpost-fr;int-entrepreneur-can-all-35-44;37;0;0;0;59;0;0;0;0;1;1;0;0;5;0.08;16;0;0;0;1;1;1;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h2-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;37;0;0;59;0;0;0;0;1;1;0;0;5;0.33;49;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h3-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;0;37;0;59;0;0;0;0;1;1;0;0;5;0;2;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-thompson_tran-h1-infography-darkpost-fr;int-entrepreneur-can-all-35-44;38;0;0;0;60;0;0;0;0;1;1;0;0;5;2.11;305;0;0;0;1;1;0;0;0;0;0;0
entrepreneur_portraits-thompson_tran-h2-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;38;0;0;60;0;0;0;0;1;1;0;0;5;0.28;38;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-thompson_tran-h3-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;0;38;0;60;0;0;0;0;1;1;0;0;5;0.03;3;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tim_coldwell-h2-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;37;0;0;59;0;0;0;0;1;1;0;0;5;0.13;19;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tim_coldwell-h3-infography-darkpost-fr;int-entrepreneur-can-all-35-44;0;0;37;0;59;0;0;0;0;1;1;0;0;5;0.01;7;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-anie_rouleau-h3-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;0;37;0;59;0;0;0;0;1;1;0;0;5;0;2;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-bill_spenceley-h1-infography-darkpost-fr;int-entrepreneur-can-all-45-54;39;0;0;0;61;0;0;0;0;1;1;0;0;5;0.05;8;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-bill_spenceley-h2-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;39;0;0;61;0;0;0;0;1;1;0;0;5;0.03;6;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-bill_spenceley-h3-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;0;39;0;61;0;0;0;0;1;1;0;0;5;0.03;10;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-lil_macpherson-h1-infography-darkpost-fr;int-entrepreneur-can-all-45-54;39;0;0;0;61;0;0;0;0;1;1;0;0;5;0.01;1;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-lil_macpherson-h2-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;39;0;0;61;0;0;0;0;1;1;0;0;5;0.02;3;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-lil_macpherson-h3-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;0;39;0;61;0;0;0;0;1;1;0;0;5;0.03;3;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matt_jamieson-h1-infography-darkpost-fr;int-entrepreneur-can-all-45-54;38;0;0;0;60;0;0;0;0;1;1;0;0;5;0.07;20;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matt_jamieson-h2-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;38;0;0;60;0;0;0;0;1;1;0;0;5;0.12;31;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matt_jamieson-h3-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;0;38;0;60;0;0;0;0;1;1;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-matthieu_bonneau-h1-infography-darkpost-fr;int-entrepreneur-can-all-45-54;41;0;0;0;63;0;0;0;0;1;1;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-mike_beamish-h1-infography-darkpost-fr;int-entrepreneur-can-all-45-54;37;0;0;0;59;0;0;0;0;1;1;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-mike_beamish-h2-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;37;0;0;59;0;0;0;0;1;1;0;0;5;0.17;10;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-naomie_caron-h3-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;0;37;0;59;0;0;0;0;1;1;0;0;5;0.17;25;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-natalie_voland-h1-infography-darkpost-fr;int-entrepreneur-can-all-45-54;39;0;0;0;61;0;0;0;0;1;1;0;0;5;0.01;2;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-natalie_voland-h2-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;39;0;0;61;0;0;0;0;1;1;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h1-infography-darkpost-fr;int-entrepreneur-can-all-45-54;33;0;0;0;55;0;0;0;0;1;1;0;0;5;0;2;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h2-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;33;0;0;55;0;0;0;0;1;1;0;0;5;0.09;15;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h3-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;0;33;0;55;0;0;0;0;1;1;0;0;5;0;3;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tabitha_langel-h1-infography-darkpost-fr;int-entrepreneur-can-all-45-54;39;0;0;0;61;0;0;0;0;1;1;0;0;5;0.06;7;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tabitha_langel-h2-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;39;0;0;61;0;0;0;0;1;1;0;0;5;0.19;31;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h1-infography-darkpost-fr;int-entrepreneur-can-all-45-54;37;0;0;0;59;0;0;0;0;1;1;0;0;5;0.03;7;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h2-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;37;0;0;59;0;0;0;0;1;1;0;0;5;0.58;80;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-thompson_tran-h1-infography-darkpost-fr;int-entrepreneur-can-all-45-54;38;0;0;0;60;0;0;0;0;1;1;0;0;5;1.32;165;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-thompson_tran-h2-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;38;0;0;60;0;0;0;0;1;1;0;0;5;0.17;26;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-thompson_tran-h3-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;0;38;0;60;0;0;0;0;1;1;0;0;5;0.03;7;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tim_coldwell-h1-infography-darkpost-fr;int-entrepreneur-can-all-45-54;37;0;0;0;59;0;0;0;0;1;1;0;0;5;0;2;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tim_coldwell-h2-infography-darkpost-fr;int-entrepreneur-can-all-45-54;0;37;0;0;59;0;0;0;0;1;1;0;0;5;0.12;17;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-anie_rouleau-h3-infography-darkpost-fr;int-entrepreneur-can-all-55-64;0;0;37;0;59;0;0;0;0;1;1;0;0;5;0.01;2;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-bill_spenceley-h1-infography-darkpost-fr;int-entrepreneur-can-all-55-64;39;0;0;0;61;0;0;0;0;1;1;0;0;5;0.05;9;0;0;0;0;0;0;0;0;0;0;0
